,id,department,job,name
1678,1930,Crew,Visual Effects Editor,Mark Herman
1682,1930,Visual Effects,Visual Effects Producer,Hetal Jain
1687,1930,Camera,Still Photographer,Jaimie Trueblood
1691,1930,Costume & Make-Up,Set Costumer,Mustapha Mimis
1692,1930,Costume & Make-Up,Set Costumer,Julie Shack
1693,1930,Costume & Make-Up,Set Costumer,Malik Summers
1697,1930,Visual Effects,VFX Artist,Hugo Dominguez
1698,1930,Visual Effects,Visual Effects,Earl A. Hibbert
1704,1930,Visual Effects,Visual Effects,VFx Star
1705,1930,Visual Effects,Visual Effects,Jatinder Singh Manhas
1708,20662,Directing,Director,Ridley Scott
1711,20662,Camera,Director of Photography,John Mathieson
1713,20662,Art,Production Design,Arthur Max
1724,57158,Sound,Original Music Composer,Howard Shore
1725,57158,Directing,Director,Peter Jackson
1726,57158,Writing,Screenplay,Peter Jackson
1727,57158,Production,Producer,Peter Jackson
1735,57158,Production,Casting,Victoria Burrows
1741,57158,Sound,Sound Designer,David Farmer
1743,57158,Directing,First Assistant Director,Carolynne Cunningham
1745,57158,Writing,Screenplay,Guillermo del Toro
1748,57158,Art,Supervising Art Director,Simon Bright
1753,57158,Production,Executive Producer,Ken Kamins
1755,57158,Art,Property Master,Nick Weir
1762,57158,Production,Executive Producer,Carolyn Blackwood
1774,57158,Art,Set Decoration,Ra Vincent
1785,57158,Crew,Stunts,Sean Button
1789,57158,Lighting,Lighting Artist,Arun Ram-Mohan
1806,57158,Crew,Dialect Coach,Leith McPherson
1807,57158,Crew,Dialect Coach,Roisin Carty
1808,57158,Crew,CG Supervisor,Jeremy Pickett
1809,57158,Directing,Script Supervisor,Victoria Sullivan
1811,57158,Costume & Make-Up,Makeup Artist,Amy McLennan
1823,57158,Art,Greensman,Matthew Handscomb
1829,57158,Visual Effects,Visual Effects Coordinator,Siobahn Durkin
1838,2268,Directing,Director,Chris Weitz
1840,2268,Production,Executive Producer,Robert Shaye
1843,2268,Art,Art Direction,Andy Nicholson
1845,2268,Costume & Make-Up,Costume Design,Ruth Myers
1847,2268,Writing,Novel,Philip Pullman
1848,2268,Production,Producer,Bill Carraro
1851,2268,Production,Casting,Lucy Bevan
1852,2268,Art,Art Direction,Chris Lowe
1853,2268,Costume & Make-Up,Makeup Artist,Nicola Buck
1857,2268,Crew,Stunt Coordinator,Paul Jennings
1858,2268,Camera,Still Photographer,Laurie Sparham
1860,2268,Visual Effects,Animation,Alexander Fernandes
1862,2268,Lighting,Lighting Artist,Justin Hammond
1863,2268,Directing,Script Supervisor,Nikki Clapp
1865,254,Directing,Director,Peter Jackson
1868,254,Writing,Author,Fran Walsh
1871,254,Camera,Director of Photography,Andrew Lesnie
1873,254,Art,Art Direction,Joe Bleakley
1877,254,Crew,Supervising Art Director,Dan Hennah
1879,254,Sound,Original Music Composer,David Long
1881,254,Production,Casting,Daniel Hubbard
1883,254,Sound,Sound Designer,Brent Burge
1889,254,Costume & Make-Up,Makeup Designer,Peter Swords King
1890,254,Crew,Armorer,Gunner Ashford
1899,254,Art,Art Department Coordinator,Kristie Breslin
1901,254,Crew,Choreographer,Shona McCullagh
1903,597,Sound,Original Music Composer,James Horner
1905,597,Directing,Director,James Cameron
1912,597,Art,Art Direction,Martin Laing
1914,597,Costume & Make-Up,Costume Design,Deborah Lynn Scott
1921,597,Crew,Post Production Supervisor,Lisa Dennis Kennedy
1937,597,Editing,Dialogue Editor,Gwendolyn Yates Whittle
1939,597,Editing,Dialogue Editor,Richard Quinn
1942,597,Crew,Visual Effects Editor,Chris O'Connell
1943,597,Costume & Make-Up,Key Makeup Artist,Tina Earnshaw
1945,597,Camera,Steadicam Operator,Marcis Cole
1946,597,Editing,Dialogue Editor,Claire Sanfilippo
1952,597,Crew,Stunts,George Fisher
1959,597,Production,Casting Associate,Magui Jimenez
1960,597,Production,Casting Associate,Magui Jimenez
1962,597,Production,Casting Associate,Jesus Ignacio Santana
1973,271110,Production,Producer,Kevin Feige
1975,271110,Sound,Supervising Sound Editor,Shannon Mills
1978,271110,Art,Production Design,Owen Paterson
1982,271110,Camera,Camera Operator,Jörg Widmer
1991,271110,Directing,Director,Anthony Russo
1992,271110,Directing,Director,Joe Russo
2002,271110,Sound,Foley,Shelley Roden
2003,271110,Costume & Make-Up,Makeup Artist,Allan A. Apone
2004,271110,Camera,Additional Camera,Peter Hawkins
2005,271110,Sound,Original Music Composer,Henry Jackman
2006,271110,Camera,Camera Operator,Charles Schner
2010,271110,Production,Executive Producer,Nate Moore
2011,271110,Production,Co-Producer,Christoph Fisser
2014,271110,Lighting,Gaffer,Jeff Murrell
2016,271110,Visual Effects,Visual Effects Supervisor,Vincent Cirelli
2020,271110,Art,Assistant Art Director,Matthew Gatlin
2026,271110,Art,Construction Coordinator,Stacey S. McIntosh
2027,271110,Camera,Camera Operator,Maurice K. McGuire
2031,271110,Art,Assistant Art Director,Jim Wallis
2036,271110,Camera,Helicopter Camera,Jeremy Braben
2037,271110,Visual Effects,Visual Effects Coordinator,Jennifer Mizener
2038,271110,Camera,Helicopter Camera,David B. Nowell
2048,271110,Visual Effects,Visual Effects Supervisor,Jamie Hallett
2056,271110,Visual Effects,Visual Effects Coordinator,Brittany Montero
2057,271110,Crew,Armorer,Ron Licari
2058,271110,Editing,First Assistant Editor,James Andrykowski
2059,271110,Costume & Make-Up,Hairstylist,Robert Wilson
2066,271110,Costume & Make-Up,Set Costumer,Steven Butler
2067,271110,Lighting,Gaffer,Mike Pearce
2074,271110,Crew,CG Supervisor,David Marsh
2079,271110,Visual Effects,Visual Effects Producer,Jen Underdahl
2080,271110,Visual Effects,Visual Effects Supervisor,Huseyin Caner
2082,271110,Editing,First Assistant Editor,Cassie Dixon
2083,271110,Editing,First Assistant Editor,Christos Voutsinas
2086,44833,Editing,Editor,Paul Rubell
2087,44833,Costume & Make-Up,Makeup Department Head,Jeff Dawn
2089,44833,Art,Production Design,Neil Spisak
2092,44833,Costume & Make-Up,Costume Design,Louise Mingenbach
2096,44833,Sound,Original Music Composer,Steve Jablonsky
2098,44833,Production,Producer,Scott Stuber
2102,44833,Art,Set Decoration,Larry Dias
2106,44833,Directing,Director,Peter Berg
2108,44833,Production,Producer,Sarah Aubrey
2112,44833,Sound,ADR & Dubbing,G.W. Brown
2118,44833,Art,Art Direction,Scott P. Murphy
2121,44833,Production,Producer,Bennett Schneir
2124,44833,Editing,Editor,Billy Rich
2131,44833,Visual Effects,Visual Effects Supervisor,Nathan McGuinness
2133,44833,Crew,Visual Effects Art Director,Aaron McBride
2134,44833,Camera,Camera Operator,Chris Moseley
2136,44833,Costume & Make-Up,Set Costumer,Corey Bronson
2142,44833,Production,Location Manager,Michael John Meehan
2148,44833,Art,Art Department Coordinator,Theresa Greene
2150,44833,Crew,Dialect Coach,Brian C. Hirono
2157,44833,Camera,Steadicam Operator,Chris Haarhoff
2159,44833,Costume & Make-Up,Costume Design,Roberto Craciunica
2163,44833,Production,Production Supervisor,Renee Confair
2164,44833,Production,Production Manager,Wendy Wong
2166,44833,Art,Construction Coordinator,Robert A. Blackburn
2167,44833,Crew,Scenic Artist,Andrew M. Casbon III
2168,44833,Art,Leadman,Brett C. Smith
2169,44833,Art,Leadman,Edward J. Protiva
2178,44833,Editing,Dialogue Editor,Joel Shryack
2188,44833,Crew,Visual Effects Editor,Jody Rogers
2189,44833,Visual Effects,Visual Effects Producer,Rick Lupton
2190,44833,Visual Effects,Visual Effects Producer,Colleen Jenkinson
2191,44833,Visual Effects,Visual Effects Producer,Robert E. Evans
2209,135397,Production,Casting,John Papsidera
2210,135397,Production,Producer,Frank Marshall
2213,135397,Sound,Sound Designer,Gary Rydstrom
2218,135397,Art,Production Design,Ed Verreaux
2221,135397,Visual Effects,Visual Effects,Phil Tippett
2229,135397,Visual Effects,Modeling,Sean House
2233,135397,Art,Art Direction,Page Buckner
2234,135397,Production,Producer,Patrick Crowley
2238,135397,Crew,Thanks,Stan Winston
2242,135397,Writing,Story,Amanda Silver
2254,135397,Crew,Stunts,Tim Bell
2258,135397,Crew,Stunts,Jeff Galpin
2259,135397,Lighting,Electrician,John Gregory Edwards
2261,135397,Crew,Transportation Coordinator,Aaron Skalka
2263,135397,Writing,Screenplay,Colin Trevorrow
2264,135397,Directing,Director,Colin Trevorrow
2268,135397,Lighting,Gaffer,Michael Maley
2272,135397,Crew,Stunts,Raymond Mamrak
2275,135397,Art,Art Direction,David Scott
2283,135397,Costume & Make-Up,Makeup Artist,Melanie Deforrest
2287,135397,Costume & Make-Up,Set Costumer,Ren Heeralal
2288,135397,Costume & Make-Up,Costume Supervisor,Elaine Ramires
2295,135397,Crew,Stunts,Timothy Eulich
2307,135397,Sound,Music Editor,Paul Apelgren
2314,135397,Camera,Still Photographer,Chuck Zlotnick
2318,135397,Art,Set Designer,Ron Mendell
2319,135397,Art,Set Designer,George Lee
2325,135397,Camera,Helicopter Camera,David B. Nowell
2328,135397,Costume & Make-Up,Makeup Artist,Karri Farris
2330,135397,Sound,Foley,Nia Hansen
2340,135397,Sound,Sound Re-Recording Mixer,Pete Horner
2342,135397,Costume & Make-Up,Makeup Artist,Emily Tatum
2346,135397,Costume & Make-Up,Makeup Artist,Jami Ross
2350,135397,Crew,Special Effects,Jacob Roanhaus
2352,135397,Crew,Stunts,Regis Harrington
2353,135397,Visual Effects,Animation,Mike Dharney
2355,135397,Editing,Assistant Editor,Kris Cole
2358,135397,Costume & Make-Up,Makeup Artist,Laine Rykes
2361,135397,Visual Effects,Animation,Travis Tohill
2367,135397,Visual Effects,Animation,Eric Bates
2368,135397,Visual Effects,Animation,Emilio Ghorayeb
2371,135397,Crew,Compositors,Darrell Claunch
2374,135397,Costume & Make-Up,Makeup Artist,Natalie Cordray
2375,135397,Costume & Make-Up,Hairstylist,Jennifer Hodges
2376,135397,Costume & Make-Up,Hairstylist,Stephanie Jennings
2380,135397,Costume & Make-Up,Hairstylist,Crystal Wells
2399,135397,Art,Greensman,Mike Herriage
2406,135397,Art,Set Decoration,Matt Lopac
2407,135397,Writing,Storyboard,David Lowery
2409,135397,Art,Greensman,William Nutt
2417,135397,Crew,Propmaker,Jeff Shewbert
2419,135397,Costume & Make-Up,Set Dressing Artist,Meagan Skerchock
2420,135397,Art,Greensman,Spencer Smith
2421,135397,Art,Art Department Assistant,Karen Sori
2428,135397,Art,Sculptor,Bruno Troadec
2430,135397,Art,Set Designer,Trinh Vu
2431,135397,Crew,Propmaker,Kevin Whatley
2433,135397,Costume & Make-Up,Set Dressing Artist,Christopher J. Wood
2434,135397,Crew,Propmaker,Walter Zieska
2436,135397,Sound,ADR & Dubbing,Lisa Chino
2437,135397,Sound,Sound Editor,Angelina Faulkner
2438,135397,Sound,Sound mixer,Kirk Francis
2439,135397,Sound,Boom Operator,Travis Hoover
2441,135397,Sound,Boom Operator,James Eck Rippie
2442,135397,Sound,Foley,Trey Turner
2446,135397,Crew,Special Effects Coordinator,Chris Brenczewski
2453,135397,Crew,Special Effects,Dean Hathaway
2454,135397,Crew,Special Effects Coordinator,Geoff Heron
2456,135397,Crew,Special Effects,Michael Meinardus
2457,135397,Crew,Special Effects,Ryan Meinardus
2463,135397,Crew,Compositors,Luis Almazan
2465,135397,Visual Effects,Visual Effects,Alex Aponte
2472,135397,Crew,Compositors,Emanuele Comotti
2474,135397,Visual Effects,VFX Artist,Jacqueline Cooper
2476,135397,Visual Effects,Modeling,Todd D'Amario
2479,135397,Crew,Compositors,Dan Enstrom
2481,135397,Crew,Compositors,Lucien Fostier
2484,135397,Visual Effects,VFX Production Coordinator,Sheila Giroux
2485,135397,Crew,Compositors,Daniel Gonzalez Solozabal
2487,135397,Crew,Compositors,Reginald Harber Jr.
2488,135397,Crew,Compositors,Shawn Hillier
2489,135397,Visual Effects,VFX Artist,Ryan Hopkins
2491,135397,Visual Effects,VFX Production Coordinator,Chad Hudson
2494,135397,Visual Effects,Animation,Shawn Kelly
2500,135397,Production,Production Manager,Pei'an Lau
2501,135397,Visual Effects,Animation,James Jooyoung Lee
2503,135397,Crew,Compositors,Nikki Jieun Lee
2506,135397,Visual Effects,Creature Design,Mark Mancewicz
2509,135397,Crew,Compositors,Ben McEwan
2515,135397,Crew,Compositors,Francisco Palomares Pozas
2517,135397,Visual Effects,Creature Design,Ariele Podreider Lenzi
2519,135397,Crew,Compositors,Eric Ponton
2523,135397,Crew,Compositors,Maya Roza
2524,135397,Lighting,Lighting Technician,Ai Saimoto
2525,135397,Visual Effects,VFX Artist,Yandri Sanchez
2526,135397,Crew,Compositors,Andrew Savchenko
2527,135397,Crew,Compositors,Stephan Schaefholz
2530,135397,Crew,Compositors,Eyal Shirazi
2531,135397,Crew,Compositors,Joao Sita
2536,135397,Visual Effects,Modeling,Jeff Tetzlaff
2537,135397,Visual Effects,VFX Production Coordinator,Mark Trowbridge
2538,135397,Crew,Compositors,Marion Voignier
2543,135397,Visual Effects,VFX Production Coordinator,Pearlyn Yeo
2556,135397,Crew,Stunts,Daniel Graham
2558,135397,Crew,Stunts,Randy Haynie
2560,135397,Crew,Stunts,Allen Jo
2563,135397,Crew,Stunts,Tony McFarr
2572,135397,Crew,Stunts,Brittany Romatowski
2574,135397,Crew,Stunts,Eric R Salas
2579,135397,Lighting,Electrician,Joseph J. Allen
2581,135397,Camera,Grip,Dacoda Bartles
2583,135397,Camera,Grip,Michael Best
2586,135397,Lighting,Electrician,Baron Coenen
2587,135397,Lighting,Rigging Grip,Michelle Cummins
2588,135397,Lighting,Electrician,Gregory Doi
2592,135397,Camera,Grip,Ted Gregg
2597,135397,Camera,Grip,Sam Hicks
2604,135397,Lighting,Electrician,Christopher Meydrich
2606,135397,Lighting,Electrician,Josh Nobles
2613,135397,Lighting,Electrician,Grant Valentine
2616,135397,Camera,Grip,Satoshi Yamazaki
2622,135397,Costume & Make-Up,Set Costumer,Lisa Magee
2630,135397,Crew,Driver,Brad Lips
2631,135397,Camera,Additional Photography,Justin Louie
2632,135397,Crew,Driver,Frank Porras
2633,135397,Crew,Transportation Co-Captain,Michael Sean Ryan
2634,135397,Crew,Driver,John F. Teeple
2636,135397,Camera,Camera Operator,Tristan Noelle
2637,135397,Sound,Music Editor,Alex Levy
2640,135397,Production,Production Supervisor,Anthony Chiarantano
2642,135397,Crew,Stunts,Matt Thompson
2643,37724,Sound,Original Music Composer,Thomas Newman
2644,37724,Directing,Director,Sam Mendes
2649,37724,Editing,Editor,Stuart Baird
2650,37724,Writing,Characters,Ian Fleming
2658,37724,Production,Associate Producer,Gregg Wilson
2662,37724,Art,Art Direction,Jason Knox-Johnston
2665,37724,Sound,Songs,Paul Epworth
2666,37724,Camera,Still Photographer,François Duhamel
2668,37724,Directing,Script Supervisor,Jayne-Ann Tenggren
2670,37724,Costume & Make-Up,Assistant Costume Designer,Richard Davies
2673,558,Sound,Original Music Composer,Danny Elfman
2676,558,Art,Set Decoration,Jay Hart
2678,558,Directing,Director,Sam Raimi
2686,558,Costume & Make-Up,Costume Design,James Acheson
2691,558,Production,Co-Producer,Grant Curtis
2705,558,Art,Art Direction,Steve Saklad
2708,558,Art,Art Direction,Jeff Knipp
2710,558,Writing,Screenstory,Michael Chabon
2715,558,Art,Art Direction,Scott P. Murphy
2720,558,Costume & Make-Up,Makeup Artist,Tricia Heine
2729,558,Crew,Property Master,Doug Harlocker
2730,558,Art,Art Department Assistant,Theresa Greene
2733,558,Visual Effects,Visual Effects Producer,Raoul Bolognini
2734,558,Camera,Steadicam Operator,Kenji Luster
2740,558,Costume & Make-Up,Assistant Costume Designer,Clare Hallworth
2742,558,Sound,Scoring Mixer,Dennis S. Sands
2748,558,Costume & Make-Up,Key Hair Stylist,Trish Almeida
2755,558,Production,Production Supervisor,David J. Grant
2758,558,Art,Art Department Coordinator,Jan O'Connell
2759,558,Visual Effects,Special Effects Supervisor,J.C. Brotherhood
2761,558,Crew,Transportation Co-Captain,Don Poole
2762,558,Lighting,Gaffer,Bob Finley III
2770,558,Sound,Production Sound Mixer,Joseph Geisinger
2771,558,Crew,Chef,Michael K. Reynolds
2772,558,Writing,Storyboard,Jerry Bingham
2775,558,Camera,Grip,Matt Blades
2776,558,Crew,Set Production Assistant,Brinton Bryan
2778,558,Art,Production Illustrator,James Carson
2781,558,Visual Effects,Visual Effects Coordinator,Carlye Archibeque
2784,558,Art,Location Scout,Bill Garvey
2790,558,Crew,Production Controller,Nour Dardari
2792,558,Crew,Propmaker,Douglas Cannon
2793,558,Crew,Software Engineer,Cottalango Loorthu
2802,68721,Directing,Director,Shane Black
2803,68721,Camera,Director of Photography,John Toll
2804,68721,Costume & Make-Up,Costume Design,Louise Frogley
2805,68721,Production,Casting,Sarah Finn
2808,68721,Writing,Characters,Stan Lee
2809,68721,Production,Producer,Kevin Feige
2814,68721,Art,Production Design,Bill Brzeski
2815,68721,Production,Executive Producer,Louis D'Esposito
2816,68721,Editing,Editor,Peter S. Elliot
2818,68721,Production,Executive Producer,Victoria Alonso
2829,68721,Lighting,Lighting Technician,Luke Kalteux
2830,12155,Camera,Director of Photography,Dariusz Wolski
2831,12155,Directing,Director,Tim Burton
2834,12155,Editing,Editor,Chris Lebenzon
2836,12155,Production,Producer,Jennifer Todd
2837,12155,Production,Producer,Suzanne Todd
2840,12155,Production,Producer,Joe Roth
2841,12155,Production,Executive Producer,Peter M. Tobyansen
2847,12155,Production,Producer,Tom C. Peitzman
2848,12155,Art,Art Direction,Seth Engstrom
2853,12155,Visual Effects,Animation,Ian Blum
2856,36668,Production,Producer,Ralph Winter
2860,36668,Production,Casting,Coreen Mayrs
2866,36668,Costume & Make-Up,Costume Design,Judianna Makovsky
2873,36668,Directing,Director,Brett Ratner
2874,36668,Art,Art Direction,Helen Jarvis
2878,36668,Costume & Make-Up,Costume Design,Lisa Tomczeszyn
2880,36668,Editing,Editor,Julia Wong
2884,36668,Production,Executive Producer,John Palermo
2891,36668,Production,Associate Producer,David Gorder
2895,62211,Production,Executive Producer,John Lasseter
2897,62211,Writing,Screenplay,Daniel Gerson
