,id,vote_average,vote_count
4029,40428,5.5,6.0
4030,17334,6.1,50.0
4031,1698,6.1,61.0
4032,20764,6.0,40.0
4033,45132,6.6,441.0
4034,76706,5.0,15.0
4035,254472,4.9,63.0
4036,332285,4.8,40.0
4037,49471,7.0,11.0
4038,13569,4.8,21.0
4039,7512,6.3,664.0
4040,356216,4.5,19.0
4041,11798,7.4,363.0
4042,146631,3.1,47.0
4043,43546,7.0,4.0
4044,61038,4.6,5.0
4045,78373,10.0,1.0
4046,17820,6.9,18.0
4047,74457,4.7,6.0
4048,283384,5.6,88.0
4049,19933,6.7,93.0
4050,756,7.2,808.0
4051,433715,0.0,
4052,9728,5.7,254.0
4053,9731,5.1,196.0
4054,9916,6.2,11.0
4055,309425,6.6,48.0
4056,14156,5.7,5.0
4057,43610,5.8,4.0
4058,360339,5.6,19.0
4059,31163,3.5,5.0
4060,297621,5.4,12.0
4061,16205,5.7,59.0
4062,887,7.6,143.0
4063,9517,6.7,125.0
4064,6007,7.0,51.0
4065,364083,0.0,
4066,8329,7.1,934.0
4067,69640,4.5,4.0
4068,371085,0.0,
4069,347548,5.1,36.0
4070,322443,4.1,15.0
4071,657,6.9,760.0
4072,28165,5.3,39.0
4073,11561,7.0,200.0
4074,270303,6.6,1832.0
4075,11624,6.6,215.0
4076,595,8.0,657.0
4077,8810,7.3,957.0
4078,12207,7.2,242.0
4079,226,7.2,353.0
4080,92182,5.2,125.0
4081,582,7.9,958.0
4082,72213,6.8,77.0
4083,990,7.6,240.0
4084,55604,6.5,8.0
4085,9662,7.3,231.0
4086,20862,6.6,24.0
4087,2771,7.1,120.0
4088,80,7.6,718.0
4089,55,7.6,521.0
4090,11023,6.7,339.0
4091,33667,6.8,47.0
4092,39013,6.8,565.0
4093,11194,7.6,138.0
4094,43839,4.8,6.0
4095,1382,7.0,107.0
4096,44639,7.7,286.0
4097,301351,6.3,658.0
4098,4816,7.2,298.0
4099,7873,6.3,197.0
4100,331190,5.6,92.0
4101,15186,4.8,26.0
4102,17994,5.9,58.0
4103,1378,6.3,140.0
4104,8885,7.8,291.0
4105,48382,5.0,2.0
4106,12901,7.2,23.0
4107,250124,6.8,279.0
4108,14284,7.6,31.0
4109,57120,6.5,77.0
4110,12228,6.8,31.0
4111,22617,7.1,19.0
4112,55561,5.6,13.0
4113,42889,4.6,19.0
4114,10656,6.3,86.0
4115,24363,6.1,23.0
4116,13121,5.2,210.0
4117,24746,5.8,36.0
4118,325140,0.0,
4119,12109,7.1,52.0
4120,27023,5.9,18.0
4121,22913,6.3,10.0
4122,273899,5.2,32.0
4123,20653,6.7,3.0
4124,67373,5.0,1.0
4125,171759,5.6,13.0
4126,206296,5.5,143.0
4127,35219,6.4,9.0
4128,28260,5.9,88.0
4129,7515,6.1,96.0
4130,13075,6.3,41.0
4131,335866,6.0,333.0
4132,13510,6.7,406.0
4133,215881,5.4,40.0
4134,18238,5.3,124.0
4135,22600,6.8,16.0
4136,12612,6.9,18.0
4137,50698,6.1,381.0
4138,115210,5.5,92.0
4139,34335,5.2,84.0
4140,459488,0.0,
4141,11302,6.7,165.0
4142,119458,3.5,2.0
4143,20406,5.8,2.0
4144,3766,7.2,102.0
4145,18616,4.4,27.0
4146,18808,5.6,37.0
4147,95755,5.7,50.0
4148,198062,6.7,45.0
4149,188652,6.6,8.0
4150,174311,5.3,36.0
4151,12602,6.3,12.0
4152,153795,5.2,46.0
4153,17768,6.1,24.0
4154,13516,5.9,10.0
4155,98549,3.9,8.0
4156,312793,4.2,35.0
4157,309919,4.4,24.0
4158,299553,4.4,19.0
4159,21309,6.7,59.0
4160,32235,6.7,24.0
4161,329540,5.8,49.0
4162,26388,6.6,827.0
4163,49020,7.4,443.0
4164,159037,7.8,55.0
4165,12838,5.8,12.0
4166,157293,5.6,10.0
4167,14048,7.5,275.0
4168,356987,5.8,27.0
4169,295886,6.9,21.0
4170,38358,5.6,328.0
4171,33511,7.2,244.0
4172,702,7.6,281.0
4173,935,8.0,1442.0
4174,542,6.2,36.0
4175,84175,6.8,403.0
4176,1705,5.5,215.0
4177,62677,5.6,9.0
4178,50875,5.3,14.0
4179,260778,6.7,5.0
4180,58492,6.4,88.0
4181,44562,5.5,12.0
4182,37232,6.8,9.0
4183,4929,6.7,192.0
4184,36334,6.9,17.0
4185,9783,5.3,33.0
4186,386826,0.0,
4187,205126,4.2,22.0
4188,98557,5.0,4.0
4189,104,7.2,664.0
4190,10894,6.3,152.0
4191,246449,4.9,19.0
4192,32579,7.0,28.0
4193,1688,6.1,236.0
4194,1999,6.4,89.0
4195,43947,6.3,519.0
4196,24066,5.5,39.0
4197,9709,6.0,59.0
4198,191714,7.3,221.0
4199,25312,5.9,7.0
4200,34106,7.2,79.0
4201,11426,7.2,133.0
4202,13909,7.1,61.0
4203,206284,6.0,24.0
4204,27455,6.3,3.0
4205,66468,4.3,4.0
4206,7973,6.8,52.0
4207,283686,4.6,55.0
4208,15976,7.6,20.0
4209,592,7.5,372.0
4210,74084,0.0,
4211,1651,6.7,32.0
4212,25428,6.5,2.0
4213,298584,4.4,111.0
4214,10758,6.7,129.0
4215,11690,6.6,363.0
4216,3083,7.9,241.0
4217,9344,6.8,279.0
4218,10707,6.9,226.0
4219,15647,5.9,48.0
4220,308529,4.5,99.0
4221,4174,7.3,160.0
4222,20156,6.5,64.0
4223,9464,7.1,166.0
4224,49018,6.8,1737.0
4225,13820,6.7,144.0
4226,18079,7.4,153.0
4227,127918,6.5,39.0
4228,17113,6.5,43.0
4229,129139,5.5,342.0
4230,507,6.1,111.0
4231,4012,6.8,151.0
4232,14054,6.5,48.0
4233,323271,3.0,1.0
4234,10972,6.2,251.0
4235,13066,5.7,12.0
4236,66025,4.5,3.0
4237,11908,5.7,159.0
4238,3082,8.1,856.0
4239,39541,6.4,9.0
4240,1961,5.9,107.0
4241,51820,3.5,1.0
4242,291362,6.6,8.0
4243,30082,6.0,2.0
4244,72913,6.0,2.0
4245,23963,6.6,183.0
4246,29406,6.8,16.0
4247,361505,10.0,2.0
4248,104755,5.1,242.0
4249,253306,6.5,358.0
4250,29595,6.9,24.0
4251,46729,6.8,6.0
4252,294600,6.0,1.0
4253,137347,6.4,13.0
4254,290370,2.6,9.0
4255,426469,7.4,7.0
4256,356841,4.2,13.0
4257,301325,3.3,52.0
4258,347755,7.5,6.0
4259,408,6.9,1914.0
4260,44413,6.8,10.0
4261,39209,5.4,12.0
4262,48463,5.9,18.0
4263,394047,5.3,6.0
4264,312791,5.2,97.0
4265,266034,6.2,32.0
4266,280381,0.0,
4267,2661,6.1,203.0
4268,100,7.5,1648.0
4269,218500,0.0,
4270,309,7.7,207.0
4271,27845,6.7,51.0
4272,25784,5.0,1.0
4273,52790,6.5,6.0
4274,100275,6.1,30.0
4275,295914,0.0,
4276,42033,2.8,10.0
4277,19187,5.9,18.0
4278,46415,2.3,4.0
4279,38570,3.2,34.0
4280,27588,5.0,66.0
4281,223,7.7,336.0
4282,9725,6.0,315.0
4283,28580,7.4,112.0
4284,23730,5.3,62.0
4285,84197,5.9,10.0
4286,46256,5.8,2.0
4287,19997,6.7,79.0
4288,43266,6.8,72.0
4289,278316,4.1,13.0
4290,1412,6.7,185.0
4291,176,7.2,2184.0
4292,39939,6.6,362.0
4293,357834,0.0,
4294,215924,5.7,17.0
4295,480,6.8,57.0
4296,14295,6.8,88.0
4297,11219,6.9,149.0
4298,20770,6.5,101.0
4299,176124,6.3,24.0
4300,500,8.0,3697.0
4301,60400,6.4,8.0
4302,429,8.1,2311.0
4303,310569,7.8,165.0
4304,98369,5.8,25.0
4305,114065,0.0,
4306,89750,6.8,6.0
4307,49951,0.0,
4308,86331,4.1,140.0
4309,355629,0.0,
4310,16433,6.0,11.0
4311,15544,3.9,44.0
4312,43884,6.8,18.0
4313,107315,4.4,12.0
4314,137955,4.8,12.0
4315,13064,6.1,20.0
4316,59917,6.7,13.0
4317,157422,4.2,26.0
4318,310933,2.0,1.0
4319,7553,6.2,237.0
4320,12877,7.2,151.0
4321,39895,6.8,15.0
4322,102840,5.0,1.0
4323,55616,6.9,8.0
4324,29697,6.0,9.0
4325,50037,5.7,77.0
4326,94329,7.3,1055.0
4327,53502,3.1,6.0
4328,202604,4.4,11.0
4329,289,7.9,1422.0
4330,27374,6.1,90.0
4331,26815,7.0,27.0
4332,811,6.3,177.0
4333,1366,7.5,1791.0
4334,244776,4.1,7.0
4335,5769,6.1,39.0
4336,277685,5.5,1047.0
4337,103,8.0,2535.0
4338,11298,6.4,161.0
4339,646,6.9,940.0
4340,93856,4.9,483.0
4341,9003,6.9,449.0
4342,347126,5.7,72.0
4343,10092,5.6,126.0
4344,10643,5.9,43.0
4345,46705,6.9,890.0
4346,546,6.9,144.0
4347,76487,4.6,262.0
4348,5722,6.6,53.0
4349,39833,5.5,21.0
4350,1781,6.7,251.0
4351,18712,6.2,33.0
4352,7944,7.2,44.0
4353,171424,5.0,349.0
4354,361475,7.5,12.0
4355,113947,6.6,179.0
4356,18570,7.4,217.0
4357,83860,6.8,35.0
4358,41469,6.0,20.0
4359,244772,6.7,292.0
4360,50837,6.7,277.0
4361,248774,6.7,187.0
4362,10183,6.7,99.0
4363,159014,7.4,85.0
4364,32456,5.4,24.0
4365,49963,6.6,7.0
4366,13508,7.2,59.0
4367,22597,6.3,25.0
4368,9707,6.7,191.0
4369,37532,6.7,7.0
4370,26791,7.3,4.0
4371,56666,6.1,7.0
4372,8675,6.2,115.0
4373,13132,5.9,30.0
4374,47686,7.7,10.0
4375,46989,6.7,13.0
4376,192132,6.4,348.0
4377,24424,6.8,27.0
4378,13198,6.7,160.0
4379,244267,7.5,1063.0
4380,21413,5.6,17.0
4381,123678,7.5,210.0
4382,13362,6.6,53.0
4383,39183,4.7,3.0
4384,62402,2.8,3.0
4385,206412,4.0,1.0
4386,201132,7.2,29.0
4387,251471,6.4,55.0
4388,112456,4.7,5.0
4389,20296,3.4,6.0
4390,25983,6.0,197.0
4391,66195,6.2,135.0
4392,16155,6.3,16.0
4393,46727,5.2,7.0
4394,55180,6.0,3.0
4395,29015,5.5,11.0
4396,91122,4.4,5.0
4397,18206,6.2,20.0
4398,320146,5.4,25.0
4399,13856,6.6,32.0
4400,219716,0.0,1.0
4401,43630,4.8,2.0
4402,56491,3.3,9.0
4403,99826,8.0,1.0
4404,186935,6.2,32.0
4405,357441,8.0,1.0
4406,19344,6.4,55.0
4407,242083,4.9,23.0
4408,18869,5.4,8.0
4409,26673,3.5,4.0
4410,41830,6.1,6.0
4411,37694,5.5,3.0
4412,63287,6.1,47.0
4413,335874,4.5,2.0
4414,34592,4.7,31.0
4415,92635,4.8,11.0
4416,258755,7.6,26.0
4417,96534,5.7,3.0
4418,21283,5.0,4.0
4419,272724,3.2,3.0
4420,84178,4.9,78.0
4421,101179,5.7,117.0
4422,52462,5.3,3.0
4423,269057,6.6,8.0
4424,287524,4.0,42.0
4425,206213,3.5,34.0
4426,248402,4.1,7.0
4427,29146,6.6,28.0
4428,207769,5.7,92.0
4429,271185,5.5,155.0
4430,29731,5.0,1.0
4431,292539,7.4,8.0
4432,654,8.0,357.0
4433,91070,5.3,66.0
4434,2009,7.3,156.0
4435,323270,5.0,2.0
4436,2652,6.8,701.0
4437,9813,6.1,73.0
4438,60421,7.4,23.0
4439,157354,7.3,390.0
4440,127867,5.8,160.0
4441,3170,6.8,1405.0
4442,14014,6.5,15.0
4443,15708,6.7,56.0
4444,146882,0.0,
4445,215918,5.0,1.0
4446,84200,5.8,110.0
4447,84184,6.4,163.0
4448,45767,5.2,9.0
4449,14823,6.5,34.0
4450,367551,5.0,62.0
4451,343409,2.0,1.0
4452,60243,7.7,469.0
4453,57294,7.0,1.0
4454,11446,6.9,103.0
4455,47889,5.6,10.0
4456,25461,7.8,13.0
4457,905,7.6,45.0
4458,279759,0.0,
4459,78705,7.8,3.0
4460,25212,6.1,7.0
4461,26899,7.3,23.0
4462,146269,0.0,
4463,292483,3.7,25.0
4464,14451,6.1,311.0
4465,10105,6.6,98.0
4466,211557,5.9,8.0
4467,838,6.9,324.0
4468,40862,8.0,6.0
4469,13158,6.5,35.0
4470,84332,6.8,556.0
4471,74510,7.7,43.0
4472,74725,6.0,210.0
4473,58428,5.4,219.0
4474,8416,7.6,127.0
4475,36584,5.6,5.0
4476,13429,4.5,52.0
4477,9022,5.7,209.0
4478,22530,3.8,4.0
4479,288,7.6,334.0
4480,14275,7.7,87.0
4481,2287,5.9,13.0
4482,18734,6.7,31.0
4483,206197,6.5,31.0
4484,26837,5.5,7.0
4485,7859,6.5,240.0
4486,302579,0.0,
4487,51955,0.0,
4488,376004,5.2,16.0
4489,158752,4.8,87.0
4490,40658,6.2,5.0
4491,296943,0.0,
4492,118612,5.6,63.0
4493,138976,4.8,5.0
4494,323967,5.3,26.0
4495,3080,7.4,59.0
4496,2667,6.3,1055.0
4497,9459,7.1,66.0
4498,11598,6.4,66.0
4499,26916,5.5,2.0
4500,181940,0.0,
4501,125263,6.0,2.0
4502,263503,3.0,1.0
4503,324322,5.0,1.0
4504,331493,0.0,
4505,375950,6.0,63.0
4506,278348,4.8,4.0
4507,704,7.3,168.0
4508,70875,0.0,
4509,75986,4.6,4.0
4510,385636,6.0,1.0
4511,14438,7.0,100.0
4512,211086,4.2,3.0
4513,23069,6.1,35.0
4514,83,5.4,315.0
4515,89857,5.8,22.0
4516,30315,5.7,30.0
4517,14358,7.2,8.0
4518,2056,7.4,210.0
4519,41144,6.2,21.0
4520,35199,7.3,10.0
4521,14271,7.8,17.0
4522,16653,7.5,4.0
4523,14757,6.3,32.0
4524,84401,7.0,2.0
4525,23655,5.6,6.0
4526,36825,4.8,4.0
4527,33430,7.0,11.0
4528,12281,6.9,106.0
4529,125052,4.8,4.0
4530,96238,4.0,3.0
4531,30246,5.3,4.0
4532,7301,6.4,26.0
4533,172533,6.0,356.0
4534,180383,7.1,17.0
4535,346,8.2,878.0
4536,84318,6.9,7.0
4537,45145,4.7,13.0
4538,13983,4.9,8.0
4539,45649,5.7,251.0
4540,19844,4.2,11.0
4541,21801,6.2,9.0
4542,43933,6.2,587.0
4543,73511,4.0,1.0
4544,43653,5.0,1.0
4545,139715,4.5,34.0
4546,45380,6.9,22.0
4547,30867,7.0,8.0
4548,81220,5.0,2.0
4549,253626,5.9,208.0
4550,294550,0.0,
4551,90369,7.3,371.0
4552,117942,3.5,14.0
4553,380097,0.0,
4554,322194,3.4,4.0
4555,98568,6.5,49.0
4556,119657,0.0,
4557,380733,5.2,3.0
4558,285743,6.0,2.0
4559,362765,0.0,
4560,379532,5.5,1.0
4561,253261,5.0,1.0
4562,297100,2.0,1.0
4563,15239,6.3,113.0
4564,94072,4.3,4.0
4565,4107,7.2,53.0
4566,325579,2.4,4.0
4567,15624,6.2,38.0
4568,17287,5.9,41.0
4569,198370,0.0,
4570,3062,6.1,37.0
4571,328307,8.0,1.0
4572,15389,7.0,38.0
4573,464,6.9,42.0
4574,308467,4.2,5.0
4575,8193,6.7,554.0
4576,188166,6.9,462.0
4577,23827,5.9,1316.0
4578,1282,7.2,52.0
4579,762,7.8,1708.0
4580,64499,7.0,7.0
4581,281189,1.0,1.0
4582,1435,7.5,22.0
4583,47546,3.8,5.0
4584,189711,5.0,2.0
4585,19204,6.6,117.0
4586,9029,5.8,923.0
4587,18045,5.5,22.0
4588,11240,6.6,51.0
4589,43743,0.0,
4590,157909,5.6,4.0
4591,10238,7.8,115.0
4592,3059,7.4,60.0
4593,15800,6.3,22.0
4594,65203,5.0,19.0
4595,764,7.3,894.0
4596,103620,6.0,316.0
4597,319069,5.1,8.0
4598,14278,6.9,23.0
4599,25678,4.9,49.0
4600,79161,6.8,6.0
4601,371690,4.7,3.0
4602,389,8.2,2078.0
4603,52032,7.6,9.0
4604,3078,7.7,275.0
4605,38810,6.9,332.0
4606,21525,8.0,26.0
4607,55123,6.2,11.0
4608,11980,6.4,138.0
4609,11956,6.1,16.0
4610,1550,6.4,64.0
4611,162396,0.0,
4612,26518,6.3,36.0
4613,8942,6.4,64.0
4614,68412,4.8,4.0
4615,2786,7.6,127.0
4616,87943,7.3,2.0
4617,73981,5.5,3.0
4618,91721,7.0,2.0
4619,118452,3.0,1.0
4620,47534,5.3,4.0
4621,40914,2.8,6.0
4622,365052,7.0,1.0
4623,13282,5.9,124.0
4624,250184,6.8,3.0
4625,426067,0.0,
4626,324352,0.0,
4627,318040,6.2,11.0
4628,27420,5.0,22.0
4629,80468,5.7,45.0
4630,84188,6.3,221.0
4631,2255,6.7,433.0
4632,50035,6.3,23.0
4633,300327,0.0,
4634,14290,6.5,27.0
4635,29371,5.7,13.0
4636,44490,5.7,16.0
4637,32222,5.0,4.0
4638,378237,0.0,
4639,431,6.9,1069.0
4640,76996,5.8,9.0
4641,51942,7.5,12.0
4642,1424,4.9,11.0
4643,60420,6.4,381.0
4644,325123,3.0,1.0
4645,142132,5.5,2.0
4646,20520,7.0,3.0
4647,109729,4.1,75.0
4648,78307,5.9,6.0
4649,12247,6.9,57.0
4650,29917,6.6,523.0
4651,70687,4.8,3.0
4652,60463,5.5,4.0
4653,46252,0.0,
4654,24869,6.4,101.0
4655,77934,5.7,7.0
4656,34697,5.0,12.0
4657,320435,0.0,
4658,150211,4.2,14.0
4659,306667,5.5,2.0
4660,274758,0.0,
4661,3060,7.0,21.0
4662,40963,10.0,1.0
4663,173224,7.7,3.0
4664,18533,6.9,733.0
4665,376010,0.0,
4666,139948,6.9,6.0
4667,77332,5.2,10.0
4668,70478,4.3,5.0
4669,35073,6.7,41.0
4670,9659,6.6,1213.0
4671,10218,6.8,253.0
4672,391,7.6,883.0
4673,43595,5.1,27.0
4674,194588,0.0,
4675,54897,6.5,10.0
4676,83588,6.6,7.0
4677,53256,6.3,31.0
4678,40920,8.0,2.0
4679,287815,8.0,1.0
4680,54702,4.9,14.0
4681,176074,5.5,2.0
4682,69270,4.6,24.0
4683,5759,5.8,23.0
4684,402515,0.0,
4685,126141,7.7,3.0
4686,48035,7.8,65.0
4687,14758,6.1,34.0
4688,13363,7.7,687.0
4689,37985,6.8,4.0
4690,25786,4.6,9.0
4691,36549,6.0,4.0
4692,361398,0.0,
4693,289180,6.5,4.0
4694,288927,0.0,
4695,21334,7.8,112.0
4696,79120,7.4,163.0
4697,27995,6.1,25.0
4698,253290,0.0,
4699,344466,0.0,
4700,55420,6.8,527.0
4701,5822,4.6,18.0
4702,408429,5.0,1.0
4703,39141,5.5,19.0
4704,5723,7.3,453.0
4705,28666,4.9,4.0
4706,30979,5.5,2.0
4707,50497,5.8,49.0
4708,354624,0.0,
4709,13187,7.5,153.0
4710,335244,0.0,
4711,178862,7.2,11.0
4712,331745,6.8,6.0
4713,1779,7.4,90.0
4714,282128,0.0,
4715,86812,6.3,108.0
4716,38786,0.0,
4717,84355,6.5,137.0
4718,18632,5.9,24.0
4719,40652,7.1,20.0
4720,339408,6.5,178.0
4721,266857,0.0,
4722,18925,6.6,64.0
4723,299245,4.9,361.0
4724,985,7.5,485.0
4725,34101,5.7,19.0
4726,9821,7.1,51.0
4727,65448,4.9,8.0
4728,18841,6.5,30.0
4729,272726,0.0,
4730,175291,6.3,155.0
4731,80215,7.4,203.0
4732,13538,5.2,40.0
4733,51130,7.0,2.0
4734,270554,5.0,1.0
4735,72086,7.3,6.0
4736,268917,5.5,2.0
4737,64973,6.4,4.0
4738,473,7.1,586.0
4739,90414,6.0,1.0
4740,111794,3.7,3.0
4741,360188,3.3,3.0
4742,9372,6.6,506.0
4743,85860,4.5,11.0
4744,244534,5.2,58.0
4745,33468,4.4,32.0
4746,294086,6.4,4.0
4747,139998,6.7,10.0
4748,74777,5.8,121.0
4749,16388,6.3,23.0
4750,159770,6.0,42.0
4751,42109,6.0,2.0
4752,47607,5.6,59.0
4753,193603,5.1,6.0
4754,84659,5.0,1.0
4755,322745,8.3,3.0
4756,20981,6.9,41.0
4757,174362,5.0,1.0
4758,242095,5.8,631.0
4759,250902,5.7,3.0
4760,158895,6.6,4.0
4761,222250,6.8,2.0
4762,18292,6.4,36.0
4763,125537,7.0,1.0
4764,326576,2.0,1.0
4765,228550,3.2,8.0
4766,13963,7.9,64.0
4767,290391,3.5,2.0
4768,44770,6.4,15.0
4769,69382,0.0,
4770,40769,6.1,8.0
4771,220490,0.0,
4772,42151,6.3,26.0
4773,2292,7.4,755.0
4774,42497,6.0,9.0
4775,33693,6.3,8.0
4776,14585,6.8,44.0
4777,185465,5.5,2.0
4778,38780,6.0,131.0
4779,14022,6.4,77.0
4780,366967,0.0,
4781,255266,6.0,1.0
4782,17345,6.8,19.0
4783,226458,4.7,79.0
4784,24055,6.2,15.0
4785,287625,0.0,
4786,44990,5.6,12.0
4787,86304,4.2,13.0
4788,692,6.2,110.0
4789,39851,6.7,17.0
4790,13898,6.6,17.0
4791,157185,2.0,1.0
4792,36095,7.4,63.0
4793,182291,6.0,2.0
4794,286939,0.0,
4795,124606,6.0,1.0
4796,14337,6.9,658.0
4797,67238,7.5,2.0
4798,9367,6.6,238.0
4799,72766,5.9,5.0
4800,231617,7.0,6.0
4801,126186,5.7,7.0
4802,25975,6.3,16.0
